video_id,category_id,duration_seconds,upload_hour,upload_dayofweek,is_weekend,early_snapshot_age_hours,early_snapshot_count,early_views,early_likes,early_comments,early_views_per_hour,early_like_rate,early_comment_rate,early_engagement_rate,target_snapshot_age_hours,target_engagement_rate
L1U-pERkGxY,15.0,86168.0,21,2,0,5.9443858333333335,30,608,5,1,102.28138230708724,0.8223684210526315,0.1644736842105263,0.986842105263158,23.94426333333333,0.3070310101320233
L4RUXqJZ6Zs,15.0,16.0,21,5,1,5.838255277777778,30,1838,47,5,314.82008109443274,2.557127312295974,0.2720348204570185,2.8291621327529923,24.004809444444444,2.92873413602343
L8tCtypWBFE,22.0,91.0,21,5,1,5.946310833333333,30,120,7,0,19.33972226196831,5.833333333333333,0.0,5.833333333333333,23.9461775,3.7037037037037033
L9qM9EIvaCU,24.0,5419.0,13,2,0,5.94285,33,82,20,0,13.798093507323928,24.390243902439025,0.0,24.390243902439025,23.94283194444445,20.2020202020202
LBuufH57Z6g,15.0,29.0,21,5,1,5.8343375,31,2834,81,1,485.7449539043636,2.858151023288638,0.0352858151023288,2.8934368383909668,24.00090305555556,2.245398773006135
LC5wSNovuw0,17.0,21.0,22,6,1,5.937249166666667,33,1,0,0,0.1684281679829561,0.0,0.0,0.0,23.93747361111111,2.5
LRG4Zp38fNI,15.0,28.0,20,2,0,5.994623333333333,25,7973,0,14,1330.0251836784853,0.0,0.1755926251097453,0.1755926251097453,23.99449583333333,0.0788404390805991
LSipkDN7w5g,27.0,586.0,5,6,1,5.940358333333333,21,44,4,4,7.406960578977419,9.090909090909092,9.090909090909092,18.181818181818183,23.940476666666665,5.729166666666666
LVDxBpjleag,15.0,43.0,21,0,0,5.941871666666667,27,3650,65,1,614.2845562411171,1.7808219178082192,0.0273972602739726,1.808219178082192,23.94175638888889,1.429154757043691
LXTXRuS1pdU,15.0,85724.0,21,3,0,5.936822222222222,30,854,11,1,143.84799949093605,1.288056206088993,0.117096018735363,1.405152224824356,23.936759722222224,0.2670672675680187
L_mx5dTN_QI,23.0,551.0,9,5,1,3.198870555555555,23,473,0,0,147.8646890473669,0.0,0.0,0.0,27.222616666666667,0.2114164904862579
LeGXFilvpKw,24.0,2033.0,17,2,0,5.943500555555556,24,89,9,14,14.974340318149585,10.112359550561797,15.730337078651685,25.842696629213485,23.94344527777778,9.287257019438446
LgU3Of9H48I,26.0,48.0,15,4,0,5.939023888888889,27,30,0,0,5.051335128677617,0.0,0.0,0.0,23.93901444444445,0.78125
LjkrZP7X7Ws,15.0,2630.0,22,2,0,5.881809444444444,35,6892,135,0,1171.7482630297914,1.958792803250145,0.0,1.958792803250145,24.04839888888889,1.7328775197453732
LvS6jvh5PgA,10.0,370.0,12,6,1,5.863703333333333,11,19,0,0,3.240273069749436,0.0,0.0,0.0,24.0303675,1.7857142857142856
M7kHdKD_rJ4,15.0,65.0,21,3,0,5.980155555555556,30,1346,16,0,225.0777571746554,1.188707280832095,0.0,1.188707280832095,23.98009305555556,1.132342533616419
M9Jj9LRNPXE,15.0,12.0,21,5,1,5.937636944444444,27,8854,541,16,1491.1656072680992,6.110232663203072,0.1807092839394624,6.290941947142535,23.93754777777778,2.367504312239997
M9Mv_0TxVcM,28.0,747.0,14,0,0,5.937297222222222,21,1355,179,14,228.218320438546,13.210332103321033,1.033210332103321,14.243542435424356,23.93702166666667,8.60655737704918
M9a1-CYuRaA,15.0,224.0,20,6,1,5.938439166666667,21,4491,345,23,756.2593257178829,7.682030728122912,0.5121353818748609,8.194166109997774,23.93868611111112,2.717911877394636
MG87JUNyUHA,15.0,26.0,22,6,1,5.939471388888889,33,2264,29,1,381.178702912067,1.2809187279151943,0.0441696113074204,1.325088339222615,23.93969583333333,1.0875787063537492
MGihcqS5zPQ,15.0,22.0,20,3,0,5.939614166666667,21,2024,121,2,340.762875029621,5.978260869565218,0.0988142292490118,6.0770750988142295,23.93955194444445,3.567937438905181
MWAiYRozVic,15.0,46.0,20,0,0,5.938790833333334,21,16443,268,0,2768.7454334489244,1.62987289424071,0.0,1.62987289424071,23.93867388888889,1.2326288114180357
M_ZK1qheZOM,24.0,635.0,14,4,0,5.941213611111111,24,0,1,0,0.0,100.0,0.0,100.0,23.94121944444445,33.33333333333333
N5QU7hKIRCs,22.0,1120.0,18,2,0,5.937394444444444,30,1,0,0,0.168424046836856,0.0,0.0,0.0,23.93729361111111,0.0
NAPKU79Viw8,15.0,837.0,22,4,0,5.975431666666666,35,4694,574,17,785.5499421380715,12.228376651043886,0.3621644652748189,12.590541116318704,23.97542805555556,7.305068646921682
NLQfx2mUPdM,25.0,2940.0,1,5,1,5.940675277777778,33,18187,313,32,3061.436478110817,1.7210095122889977,0.1759498542915269,1.8969593665805244,23.94066638888889,0.920791198363038
NLjLOZ0TulI,24.0,1687.0,9,1,0,5.9412675,31,87,3,1,14.643339994369889,3.4482758620689653,1.1494252873563218,4.597701149425287,23.94126333333333,2.8708133971291865
NhMiw37vcwQ,22.0,34.0,9,4,0,5.938110555555555,30,547,31,0,92.1168433767606,5.6672760511883,0.0,5.6672760511883,23.93818027777777,3.203883495145631
NsApFtu2s9E,15.0,31.0,20,4,0,5.940861666666667,21,2966,381,22,499.2541766528256,12.845583277140932,0.7417397167902899,13.58732299393122,23.94072027777777,7.837837837837839
NwRdH1cs_dk,22.0,2176.0,8,1,0,5.941466111111111,21,80,0,6,13.46469011249468,0.0,7.5,7.5,23.94144861111111,2.843601895734597
NxZ9EPZ5HvQ,15.0,12.0,21,2,0,5.869829722222222,31,13761,779,24,2344.361020883296,5.660925804810697,0.1744059298016132,5.835331734612311,24.036480833333336,2.4746932603852856
Nz6M1NwVagc,15.0,26.0,21,5,1,5.856004166666667,31,6346,184,5,1083.6740923311615,2.899464229435865,0.0787897888433658,2.9782540182792308,24.022569722222222,1.744144144144144
Nz8V2mZ0BFo,15.0,3849.0,20,1,0,5.855158888888889,22,1214,59,1,207.33852369126333,4.85996705107084,0.0823723228995057,4.942339373970346,24.02176722222222,2.275734321249008
Nzcckfkody4,15.0,20.0,21,3,0,5.859794444444444,28,2134,111,1,364.1765970175291,5.201499531396438,0.0468603561387066,5.248359887535145,24.02646888888889,2.554399243140965
O0zuz8k9pKg,25.0,2156.0,3,6,1,5.9464525,27,150,17,2,25.22512371872137,11.333333333333332,1.3333333333333337,12.666666666666668,23.946585555555554,3.9391845196959223
O6iaZUrf6j0,15.0,906.0,21,1,0,5.922916388888889,27,3179,173,8,536.7288327695549,5.441962881409248,0.2516514627241271,5.693614344133375,23.92295305555556,4.62962962962963
OL3cU1FqjA0,24.0,5660.0,22,2,0,5.943198333333333,17,15,0,0,2.523893560117322,0.0,0.0,0.0,23.943125833333333,0.0
OQh_PNp5uvU,15.0,39.0,21,6,1,5.937005555555556,30,5641,151,3,950.1422808542652,2.6768303492288603,0.0531820599184541,2.7300124091473146,23.93714805555556,1.9304710028836911
OW-YmFB5OEA,22.0,3446.0,17,5,1,5.957892777777778,26,613,5,0,102.8887264111929,0.8156606851549755,0.0,0.8156606851549755,23.95784527777778,0.8156606851549755
OjpsU3U6xjU,15.0,23.0,21,5,1,5.9951308333333335,29,1104,37,1,184.14944238776,3.3514492753623197,0.0905797101449275,3.4420289855072466,23.995103611111112,2.994428969359332
OmDYzBGyyXw,15.0,883.0,22,1,0,5.9357175,33,3196,345,28,538.4353281637814,10.794743429286608,0.8760951188986232,11.670838548185232,23.93565805555556,7.797516113818583
OmS7safJyrQ,15.0,357.0,21,6,1,5.945900000000001,27,52359,2595,87,8805.899863771674,4.956167994041139,0.166160545464963,5.122328539506102,23.946085,2.9820131509765866
OmetGLD-Oos,23.0,1285.0,8,5,1,4.195259444444444,23,15922,614,74,3795.236077970016,3.8562994598668503,0.4647657329481221,4.321065192814974,28.219005555555555,1.9310681984844784
OvLfhajxJPg,15.0,12.0,20,4,0,5.945583888888889,21,3973,102,7,668.227052926584,2.567329473949157,0.1761892776239617,2.7435187515731188,23.9454425,1.302282470165682
Owb2KDuhe08,23.0,767.0,16,5,1,5.936234444444445,33,365,56,21,61.48678988606881,15.342465753424658,5.753424657534247,21.095890410958905,23.93623,5.69060773480663
OzGl3wJi9AQ,15.0,28.0,21,6,1,5.937844444444445,27,3939,175,2,663.3720429785593,4.442751967504443,0.0507743082000507,4.493526275704494,23.93802944444445,2.8943726937269374
P908CuYw9xI,22.0,1248.0,18,2,0,5.937914999999999,27,3919,249,82,659.9959750181672,6.353661648379688,2.092370502679255,8.446032151058944,23.937865833333333,5.296591214100385
PYXJ2z2Tx38,1.0,704.0,1,5,1,5.9387308333333335,33,5337,225,13,898.676863757506,4.215851602023609,0.2435825370058085,4.459434139029417,23.938721944444445,2.1282431024079864
PZHviQDDiiM,15.0,40.0,21,0,0,5.970657777777777,32,16719,2561,50,2800.193985698952,15.317901788384471,0.299060948621329,15.6169627370058,23.970329166666662,12.27089592212208
PexU3JadzJQ,22.0,550.0,15,2,0,5.912640000000001,32,33,2,0,5.581263192076635,6.0606060606060606,0.0,6.0606060606060606,24.07926888888889,6.0606060606060606
PiS-aSVvS-Q,15.0,87.0,20,1,0,5.942076944444445,25,13952,1993,49,2348.0005611580723,14.284690366972477,0.3512041284403669,14.635894495412844,23.942112222222224,10.15880484648865
PuUJS4zRZ6Y,20.0,1577.0,7,4,0,5.937154166666667,36,4,1,0,0.6737234519624652,25.0,0.0,25.0,23.93702333333333,16.666666666666664
PvC36SuEq_c,15.0,29.0,21,4,0,5.940894444444445,30,1126,36,0,189.53374959438392,3.197158081705151,0.0,3.197158081705151,23.94098111111112,2.9992684711046085
QJuvcKLdFjA,15.0,1093.0,21,4,0,5.912320277777778,32,14218,109,22,2404.808828344465,0.7666338444225629,0.1547334364889576,0.9213672809115206,24.07901222222222,0.5268106075342022
QNJDK_JdSC4,15.0,630.0,21,4,0,5.974538611111111,33,2555,490,31,427.64808570294525,19.17808219178082,1.2133072407045011,20.39138943248532,23.97456777777778,6.230231702831923
QWv0Sa3UB_k,22.0,488.0,21,5,1,5.9456925,27,768,32,1,129.16914219832256,4.166666666666666,0.1302083333333333,4.296875,23.94560333333333,1.1665888940737283
Qh5X9aHQl3Q,15.0,28.0,21,1,0,5.940416388888889,27,5286,127,0,889.8366131180759,2.4025728339008703,0.0,2.4025728339008703,23.940453055555555,2.4061343204653625
QiFOX2ZMEO8,2.0,5040.0,13,0,0,5.940815555555556,33,503,0,0,84.66850978559995,0.0,0.0,0.0,23.94062583333333,0.0
QpFh3Xy-qVQ,22.0,1910.0,15,0,0,5.936362777777777,27,26,3,0,4.379786238356016,11.538461538461538,0.0,11.538461538461538,23.936163611111112,8.823529411764707
QsdlzBv78Es,24.0,19.0,20,1,0,5.944913055555556,21,38,1,0,6.392019470240826,2.631578947368421,0.0,2.631578947368421,23.944859722222223,2.506112469437653
QtZjQ44GrZ8,15.0,62.0,21,5,1,5.927071944444444,32,907,16,0,153.02665607933918,1.7640573318632855,0.0,1.7640573318632855,23.927014166666662,1.1747430249632893
RGLWT0UEi-U,10.0,13506.0,14,5,1,5.940998055555556,21,3,1,0,0.5049656592960227,33.33333333333333,0.0,33.33333333333333,23.94089805555556,7.6923076923076925
RJcProx6KXQ,24.0,1282.0,14,6,1,5.967013611111111,25,240,1,0,40.2211249448298,0.4166666666666667,0.0,0.4166666666666667,23.967036944444445,0.4166666666666667
RJwaXTRwbdY,26.0,10.0,12,1,0,5.852232222222222,13,184,4,0,31.440994310053394,2.1739130434782608,0.0,2.1739130434782608,24.018932777777778,1.5444015444015444
RYN-nuB7oG0,15.0,60.0,22,3,0,5.841771944444445,33,11512,715,9,1970.6349562221392,6.210910354412786,0.0781792911744267,6.289089645587214,24.008424166666668,1.2301686968897818
Re0QK5sz7Q4,23.0,474.0,16,4,0,5.857309444444444,33,2,1,0,0.341453703098607,50.0,0.0,50.0,24.02405472222222,50.0
RiKmeB_e87A,20.0,390.0,6,0,0,5.9403675,30,3494,143,8,588.1790983470299,4.092730394962794,0.2289639381797366,4.3216943331425295,23.940439444444443,2.1314741035856573
RjjOuNvE2h8,26.0,782.0,14,6,1,5.876483611111111,26,24473,1270,127,4164.565345460515,5.189392391615249,0.518939239161525,5.708331630776774,24.043119722222222,2.766491788621093
Rk8r0a_6Ox4,1.0,1874.0,12,6,1,5.945910555555555,30,99,31,1,16.65009910172622,31.313131313131315,1.0101010101010102,32.323232323232325,21.945969166666668,14.068441064638783
RmHQX4oBNmc,22.0,21.0,14,1,0,5.94339611111111,21,149,8,0,25.069841756205047,5.369127516778524,0.0,5.369127516778524,23.943352222222224,3.696098562628337
RvGXqSLq-CI,10.0,938.0,10,0,0,5.938147777777777,34,46,3,0,7.746523279892926,6.521739130434782,0.0,6.521739130434782,23.938276944444446,5.952380952380952
RwLTtLzjrgY,22.0,601.0,23,2,0,5.931505555555555,21,25,2,1,4.214781519775287,8.0,4.0,12.0,23.93151611111111,2.1739130434782608
S7a81644WZA,15.0,44.0,22,2,0,5.939223888888889,33,902,12,0,151.87169517004793,1.3303769401330376,0.0,1.3303769401330376,23.938948611111112,1.1505273250239694
SB9STdmMDU8,22.0,180.0,0,6,1,5.9357050000000005,27,0,0,0,0.0,0.0,0.0,0.0,23.935714722222222,0.0
SCiE6soIO_E,24.0,263.0,13,1,0,5.9359125,2,4557,71,1,767.6999955777651,1.5580425718674566,0.0219442615755979,1.579986833443055,23.93592611111111,1.49723640943119
SMhHDGUqPk8,15.0,592.0,22,4,0,5.942871944444445,33,1835,196,14,308.7732694148672,10.681198910081743,0.7629427792915531,11.444141689373296,23.942901111111112,5.09015777610819
SNPgPcOs1Ok,24.0,639.0,15,1,0,5.9087008333333335,27,74,1,0,12.523903661281434,1.351351351351351,0.0,1.351351351351351,24.07534055555556,0.3676470588235294
STdJMLN9iy4,15.0,7360.0,21,1,0,5.856585,28,4116,41,2,702.798644602614,0.9961127308066084,0.0485908649173955,1.0447035957240038,24.02316777777777,0.5655435170853673
